ID;LOCAL_VIA;LOG1;LOG2;PREDIAL1;LOCAL;TIPO_ACID;QUEDA_ARR;DATA_HORA;DATA;DIA_SEM;HORA;FERIDOS;FERIDOS_GR;MORTES;MORTE_POST;FATAIS;AUTO;TAXI;LOTACAO;ONIBUS_URB;ONIBUS_MET;ONIBUS_INT;CAMINHAO;MOTO;CARROCA;BICICLETA;OUTRO;TEMPO;NOITE_DIA;FONTE;BOLETIM;REGIAO;DIA;MES;ANO;FX_HORA;CONT_ACID;CONT_VIT;UPS;CONSORCIO;CORREDOR;LONGITUDE;LATITUDE
587824;232 AV TRAMANDAI;AV TRAMANDAI;;232;Logradouro;ATROPELAMENTO;0;2014-04-20T05:45:00;20140420;DOMINGO;05:45;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;281314;SUL;20;4;2014;5;1;1;5;;1;-51,231323;-30,132500
590992;232 AV TRAMANDAI;AV TRAMANDAI;;232;Logradouro;CHOQUE;0;2014-06-21T03:30:00;20140621;SABADO;03:30;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;448514;SUL;21;6;2014;3;1;0;1;;0;-51,231323;-30,132500
583256;1044 R SIQUEIRA CAMPOS;R SIQUEIRA CAMPOS;;1044;Logradouro;COLISAO;0;2014-01-23T15:40:00;20140123;QUINTA-FEIRA;15:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;261976;CENTRO;23;1;2014;15;1;0;1;;0;-51,231322;-30,027750
599348;1044 R SIQUEIRA CAMPOS;R SIQUEIRA CAMPOS;;1044;Logradouro;ABALROAMENTO;0;2014-11-28T22:00:00;20141128;SEXTA-FEIRA;22:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;BOM;NOITE;DEPTRAN;871614;CENTRO;28;11;2014;22;1;1;5;;0;-51,231322;-30,027750
588247;2613 AV DA CAVALHADA;AV DA CAVALHADA;;2613;Logradouro;ATROPELAMENTO;0;2014-04-29T12:15:00;20140429;TERCA-FEIRA;12:15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;306914;SUL;29;4;2014;12;1;1;5;;0;-51,231317;-30,099241
591695;2613 AV DA CAVALHADA;AV DA CAVALHADA;;2613;Logradouro;COLISAO;0;2014-07-05T17:00:00;20140705;SABADO;17:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274205;SUL;5;7;2014;17;1;0;1;;0;-51,231317;-30,099241
592965;2613 AV DA CAVALHADA;AV DA CAVALHADA;;2613;Logradouro;COLISAO;0;2014-07-29T16:35:00;20140729;TERCA-FEIRA;16:35;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274062;SUL;29;7;2014;16;1;0;1;;0;-51,231317;-30,099241
584811;R ARAPEI & R CRUZEIRO DO SUL;R ARAPEI;R CRUZEIRO DO SUL;0;Cruzamento;QUEDA;0;2014-02-15T19:00:00;20140215;SABADO;19:00;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;137714;SUL;15;2;2014;19;1;1;5;;0;-51,231310;-30,085712
589914;354 AV PADRE CACIQUE;AV PADRE CACIQUE;;354;Logradouro;ABALROAMENTO;0;2014-05-29T08:50:00;20140529;QUINTA-FEIRA;08:50;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NUBLADO;DIA;EPTC;268713;SUL;29;5;2014;8;1;0;1;;0;-51,231309;-30,061746
591308;2566 AV DA CAVALHADA;AV DA CAVALHADA;;2566;Logradouro;ABALROAMENTO;0;2014-06-27T07:15:00;20140627;SEXTA-FEIRA;07:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;274295;SUL;27;6;2014;7;1;0;1;;0;-51,231268;-30,099147
586106;100 AV AURELIANO DE FIGUEIREDO PINTO;AV AURELIANO DE FIGUEIREDO PINTO;;100;Logradouro;CHOQUE;0;2014-03-20T08:50:00;20140320;QUINTA-FEIRA;08:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;268378;CENTRO;20;3;2014;8;1;0;1;;0;-51,231248;-30,041866
588547;2229 R DR PEREIRA NETO;R DR PEREIRA NETO;;2229;Logradouro;CHOQUE;0;2014-05-04T17:25:00;20140504;DOMINGO;17:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;265686;SUL;4;5;2014;17;1;0;1;;0;-51,231211;-30,104129
595733;1029 R DUQUE DE CAXIAS;R DUQUE DE CAXIAS;;1029;Logradouro;ABALROAMENTO;0;2014-09-19T10:50:00;20140919;SEXTA-FEIRA;10:50;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;276997;CENTRO;19;9;2014;10;1;0;1;;0;-51,231196;-30,032508
583993;AV MAUA & R CASSIANO NASCIMENTO;AV MAUA;R CASSIANO NASCIMENTO;0;Cruzamento;CHOQUE;0;2014-02-07T10:05:00;20140207;SEXTA-FEIRA;10:05;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;262663;CENTRO;7;2;2014;10;1;0;1;;0;-51,231180;-30,026621
585756;AV MAUA & R CASSIANO NASCIMENTO;AV MAUA;R CASSIANO NASCIMENTO;0;Cruzamento;CHOQUE;0;2014-03-14T10:20:00;20140314;SEXTA-FEIRA;10:20;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268178;CENTRO;14;3;2014;10;1;0;1;;0;-51,231180;-30,026621
586676;AV MAUA & R CASSIANO NASCIMENTO;AV MAUA;R CASSIANO NASCIMENTO;0;Cruzamento;CHOQUE;0;2014-03-29T14:30:00;20140329;SABADO;14:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268394;CENTRO;29;3;2014;14;1;0;1;;0;-51,231180;-30,026621
592867;AV MAUA & R CASSIANO NASCIMENTO;AV MAUA;R CASSIANO NASCIMENTO;0;Cruzamento;COLISAO;0;2014-07-25T10:25:00;20140725;SEXTA-FEIRA;10:25;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;271436;CENTRO;25;7;2014;10;1;0;1;;0;-51,231180;-30,026621
589916;1353 R SILVEIRO;R SILVEIRO;;1353;Logradouro;COLISAO;0;2014-05-29T12:00:00;20140529;QUINTA-FEIRA;12:00;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;272186;SUL;29;5;2014;12;1;0;1;;0;-51,231177;-30,071333
582255;320 AV PADRE CACIQUE;AV PADRE CACIQUE;;320;Logradouro;ATROPELAMENTO;0;2014-01-04T09:00:00;20140104;SABADO;09:00;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;005214;CENTRO;4;1;2014;9;1;1;5;;0;-51,231177;-30,061350
582737;320 AV PADRE CACIQUE;AV PADRE CACIQUE;;320;Logradouro;ABALROAMENTO;0;2014-01-10T11:15:00;20140110;SEXTA-FEIRA;11:15;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;265215;SUL;10;1;2014;11;1;0;1;;0;-51,231177;-30,061350
592922;320 AV PADRE CACIQUE;AV PADRE CACIQUE;;320;Logradouro;ATROPELAMENTO;0;2014-07-29T13:40:00;20140729;TERCA-FEIRA;13:40;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;549414;SUL;29;7;2014;13;1;1;5;STS;1;-51,231177;-30,061350
587165;2655 AV DA CAVALHADA;AV DA CAVALHADA;;2655;Logradouro;ATROPELAMENTO;0;2014-04-07T13:25:00;20140407;SEGUNDA-FEIRA;13:25;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;249114;SUL;7;4;2014;13;1;1;5;;0;-51,231169;-30,100245
588118;2655 AV DA CAVALHADA;AV DA CAVALHADA;;2655;Logradouro;ABALROAMENTO;0;2014-04-25T11:00:00;20140425;SEXTA-FEIRA;11:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;BOM;DIA;EPTC;268788;SUL;25;4;2014;11;1;0;1;STS;0;-51,231169;-30,100245
598465;2655 AV DA CAVALHADA;AV DA CAVALHADA;;2655;Logradouro;ABALROAMENTO;0;2014-11-14T20:30:00;20141114;SEXTA-FEIRA;20:30;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;835814;SUL;14;11;2014;20;1;1;5;;0;-51,231169;-30,100245
599431;1320 R SILVEIRO;R SILVEIRO;;1320;Logradouro;ABALROAMENTO;0;2014-11-28T05:00:00;20141128;SEXTA-FEIRA;05:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;280717;SUL;28;11;2014;5;1;0;1;;0;-51,231155;-30,071174
595548;R CORREA LIMA & R SILVEIRO;R CORREA LIMA;R SILVEIRO;0;Cruzamento;COLISAO;0;2014-09-17T14:50:00;20140917;QUARTA-FEIRA;14:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;277547;SUL;17;9;2014;14;1;0;1;;0;-51,231090;-30,071553
595863;R CORREA LIMA & R SILVEIRO;R CORREA LIMA;R SILVEIRO;0;Cruzamento;ABALROAMENTO;0;2014-09-24T07:17:00;20140924;QUARTA-FEIRA;07:17;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;277536;SUL;24;9;2014;7;1;0;1;;0;-51,231090;-30,071553
590818;807 R DEMETRIO RIBEIRO;R DEMETRIO RIBEIRO;;807;Logradouro;CHOQUE;0;2014-06-17T12:47:00;20140617;TERCA-FEIRA;12:47;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NUBLADO;DIA;DEPTRAN;439014;CENTRO;17;6;2014;12;1;1;5;;0;-51,231073;-30,035189
589022;290 AV PADRE CACIQUE;AV PADRE CACIQUE;;290;Logradouro;COLISAO;0;2014-05-12T11:00:00;20140512;SEGUNDA-FEIRA;11:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268826;SUL;12;5;2014;11;1;0;1;;0;-51,231062;-30,061000
583506;1423 R SILVEIRO;R SILVEIRO;;1423;Logradouro;ABALROAMENTO;0;2014-01-30,T22:30:00;20140130;QUINTA-FEIRA;22:30;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;071014;SUL;30;1;2014;22;1;1;5;;1;-51,231057;-30,071812
583875;1093 AV MAUA;AV MAUA;;1093;Logradouro;COLISAO;0;2014-02-06T15:05:00;20140206;QUINTA-FEIRA;15:05;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;260309;CENTRO;6;2;2014;15;1;0;1;;0;-51,231051;-30,026589
582504;1095 AV MAUA;AV MAUA;;1095;Logradouro;ABALROAMENTO;0;2014-01-10T10:40:00;20140110;SEXTA-FEIRA;10:40;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;020014;CENTRO;10;1;2014;10;1;1;5;STS;0;-51,231047;-30,026587
584283;1095 AV MAUA;AV MAUA;;1095;Logradouro;ABALROAMENTO;0;2014-02-14T13:50:00;20140214;SEXTA-FEIRA;13:50;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;111914;CENTRO;14;2;2014;13;1;1;5;;0;-51,231047;-30,026587
591151;667 R CEL FERNANDO MACHADO;R CEL FERNANDO MACHADO;;667;Logradouro;CHOQUE;0;2014-06-25T21:40:00;20140625;QUARTA-FEIRA;21:40;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;BOM;NOITE;DEPTRAN;459814;CENTRO;25;6;2014;21;1;1;5;;0;-51,231010;-30,034221
583190;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-01-21T07:50:00;20140121;TERCA-FEIRA;07:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;262945;SUL;21;1;2014;7;1;0;1;;0;-51,230999;-30,101185
584062;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-02-08T14:40:00;20140208;SABADO;14:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;266672;SUL;8;2;2014;14;1;0;1;;0;-51,230999;-30,101185
584498;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-02-18T15:00:00;20140218;TERCA-FEIRA;15:00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;265265;SUL;18;2;2014;15;1;0;1;;0;-51,230999;-30,101185
584695;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-02-21T15:00:00;20140221;SEXTA-FEIRA;15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;266598;SUL;21;2;2014;15;1;0;1;;0;-51,230999;-30,101185
584969;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-02-25T11:00:00;20140225;TERCA-FEIRA;11:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;266734;SUL;25;2;2014;11;1;0;1;;0;-51,230999;-30,101185
586352;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-03-24T19:00:00;20140324;SEGUNDA-FEIRA;19:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;210714;SUL;24;3;2014;19;1;1;5;;0;-51,230999;-30,101185
586469;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-03-26T07:20:00;20140326;QUARTA-FEIRA;07:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;245919;SUL;26;3;2014;7;1;0;1;;0;-51,230999;-30,101185
586661;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-03-28T14:35:00;20140328;SEXTA-FEIRA;14:35;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;BOM;DIA;EPTC;265878;SUL;28;3;2014;14;1;0;1;STS;0;-51,230999;-30,101185
587980;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-04-04T15:00:00;20140404;SEXTA-FEIRA;15:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;291014;SUL;4;4;2014;15;1;1;5;;0;-51,230999;-30,101185
587604;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-04-14T15:20:00;20140414;SEGUNDA-FEIRA;15:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;268154;SUL;14;4;2014;15;1;0;1;;0;-51,230999;-30,101185
587761;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-04-16T16:45:00;20140416;QUARTA-FEIRA;16:45;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268690;SUL;16;4;2014;16;1;0;1;;0;-51,230999;-30,101185
591926;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;QUEDA;0;2014-05-02T18:00:00;20140502;SEXTA-FEIRA;18:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;805688914;SUL;2;5;2014;18;1;1;5;STS;0;-51,230999;-30,101185
588928;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-05-11T07:30:00;20140511;DOMINGO;07:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;265687;SUL;11;5;2014;7;1;0;1;;0;-51,230999;-30,101185
590176;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-06-02T07:30:00;20140602;SEGUNDA-FEIRA;07:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;272181;SUL;2;6;2014;7;1;0;1;;0;-51,230999;-30,101185
590638;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-06-11T11:40:00;20140611;QUARTA-FEIRA;11:40;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;272529;SUL;11;6;2014;11;1;0;1;;0;-51,230999;-30,101185
590839;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-06-16T10:20:00;20140616;SEGUNDA-FEIRA;10:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;272547;SUL;16;6;2014;10;1;0;1;;0;-51,230999;-30,101185
590937;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;QUEDA;0;2014-06-18T12:30:00;20140618;QUARTA-FEIRA;12:30;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;443614;SUL;18;6;2014;12;1;1;5;STS;0;-51,230999;-30,101185
591409;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-06-20T14:20:00;20140620;SEXTA-FEIRA;14:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;272546;SUL;20;6;2014;14;1;0;1;;0;-51,230999;-30,101185
591425;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-06-23T09:20:00;20140623;SEGUNDA-FEIRA;09:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;CHUVOSO;DIA;EPTC;274283;SUL;23;6;2014;9;1;0;1;;0;-51,230999;-30,101185
591856;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-07-08T13:20:00;20140708;TERCA-FEIRA;13:20;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274103;SUL;8;7;2014;13;1;0;1;;0;-51,230999;-30,101185
596247;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;QUEDA;0;2014-07-19T06:34:00;20140719;SABADO;06:34;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;712014;SUL;19;7;2014;6;1;1;5;;0;-51,230999;-30,101185
592832;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-07-26T09:15:00;20140726;SABADO;09:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274069;SUL;26;7;2014;9;1;0;1;;0;-51,230999;-30,101185
593924;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-08-18T12:18:00;20140818;SEGUNDA-FEIRA;12:18;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;276034;SUL;18;8;2014;12;1;0;1;;0;-51,230999;-30,101185
594752;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-09-02T09:00:00;20140902;TERCA-FEIRA;09:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;255951;SUL;2;9;2014;9;1;0;1;STS;0;-51,230999;-30,101185
597178;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-10-20T18:51:00;20141020;SEGUNDA-FEIRA;18:51;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;280551;SUL;20;10;2014;18;1;0;1;;0;-51,230999;-30,101185
597687;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-10-24T15:20:00;20141024;SEXTA-FEIRA;15:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;280583;SUL;24;10;2014;15;1;0;1;;0;-51,230999;-30,101185
601192;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;COLISAO;0;2014-12-24T07:38:00;20141224;QUARTA-FEIRA;07:38;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;275712;SUL;24;12;2014;7;1;0;1;;0;-51,230999;-30,101185
600931;AV OTTO NIEMEYER & AV DA CAVALHADA;AV OTTO NIEMEYER;AV DA CAVALHADA;0;Cruzamento;ABALROAMENTO;0;2014-12-29T13:45:00;20141229;SEGUNDA-FEIRA;13:45;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;275639;SUL;29;12;2014;13;1;0;1;;0;-51,230999;-30,101185
583901;1268 R SANTA FLORA;R SANTA FLORA;;1268;Logradouro;ABALROAMENTO;0;2014-02-02T13:40:00;20140202;DOMINGO;13:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;266665;SUL;2;2;2014;13;1;0;1;;0;-51,230984;-30,094471
599547;266 AV PADRE CACIQUE;AV PADRE CACIQUE;;266;Logradouro;CHOQUE;0;2014-11-24T01:25:00;20141124;SEGUNDA-FEIRA;01:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;270244;SUL;24;11;2014;1;1;0;1;;0;-51,230969;-30,060720
582284;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-01-03T13:20:00;20140103;SEXTA-FEIRA;13:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;CHUVOSO;DIA;EPTC;255945;SUL;3;1;2014;13;1;0;1;;0;-51,230958;-30,060588
583946;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-02-05T15:20:00;20140205;QUARTA-FEIRA;15:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;263143;SUL;5;2;2014;15;1;0;1;;0;-51,230958;-30,060588
584416;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-02-14T10:20:00;20140214;SEXTA-FEIRA;10:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;CHUVOSO;DIA;EPTC;266553;SUL;14;2;2014;10;1;0;1;;0;-51,230958;-30,060588
585312;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-03-06T13:15:00;20140306;QUINTA-FEIRA;13:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;266723;SUL;6;3;2014;13;1;0;1;;0;-51,230958;-30,060588
586711;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-03-28T20:35:00;20140328;SEXTA-FEIRA;20:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;268063;SUL;28;3;2014;20;1;0;1;;0;-51,230958;-30,060588
587671;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;EVENTUAL;0;2014-04-16T09:15:00;20140416;QUARTA-FEIRA;09:15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268898;SUL;16;4;2014;9;1;0;1;;0;-51,230958;-30,060588
590059;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;ABALROAMENTO;0;2014-05-30,T08:40:00;20140530;SEXTA-FEIRA;08:40;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;BOM;DIA;EPTC;243794;SUL;30;5;2014;8;1;0;1;CARRIS;0;-51,230958;-30,060588
593937;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-08-18T22:00:00;20140818;SEGUNDA-FEIRA;22:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;275955;SUL;18;8;2014;22;1;0;1;;0;-51,230958;-30,060588
600918;VDT DOM PEDRO I & AV BORGES DE MEDEIROS;VDT DOM PEDRO I;AV BORGES DE MEDEIROS;0;Cruzamento;COLISAO;0;2014-12-24T11:52:00;20141224;QUARTA-FEIRA;11:52;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;275722;SUL;24;12;2014;11;1;0;1;;0;-51,230958;-30,060588
584588;1155 AV MAUA;AV MAUA;;1155;Logradouro;QUEDA;0;2014-02-20T06:49:00;20140220;QUINTA-FEIRA;06:49;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;123814;CENTRO;20;2;2014;6;1;1;5;STS;0;-51,230944;-30,026537
593357;51 R MANOELITO DE ORNELLAS;R MANOELITO DE ORNELLAS;;51;Logradouro;ABALROAMENTO;0;2014-08-07T12:30:00;20140807;QUINTA-FEIRA;12:30;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;272625;CENTRO;7;8;2014;12;1;0;1;;0;-51,230919;-30,045567
